File Name,Molecule,Precursor Adduct,Precursor,Precursor Mz,Total Area,Best Retention Time
Standard2_matrix_neg_15min_4.wiff2,dAMP,[M-H],330.0609[M-H],330.060894,344742,6.02
Standard2_matrix_neg_15min_7.wiff2,dAMP,[M-H],330.0609[M-H],330.060894,1295,10.97
Standard2_matrix_neg_15min_9.wiff2,dAMP,[M-H],330.0609[M-H],330.060894,1475,0.2
Standard3_water_neg_15min_1.wiff2,dAMP,[M-H],330.0609[M-H],330.060894,343,1.42
Standard3_water_neg_15min_4.wiff2,dAMP,[M-H],330.0609[M-H],330.060894,106764,0.11
Standard3_water_neg_15min_6.wiff2,dAMP,[M-H],330.0609[M-H],330.060894,358,11.49
QC_neg_15min.wiff2,dAMP,[M-H],330.0609[M-H],330.060894,620,3.79
QC_pos_15min.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,4157,0.74
Standard3_matrix_pos_15min_1.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,5584,0.55
Standard3_matrix_pos_15min_10.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,4244,3.86
Standard3_matrix_pos_15min_11.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,1376,1.28
Standard3_matrix_pos_15min_12.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,4335,3.86
Standard3_matrix_pos_15min_14.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,2803,0.76
Standard3_matrix_pos_15min_15.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,1818,0.73
Standard3_matrix_pos_15min_16.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,4575,0.74
Standard3_matrix_pos_15min_2.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,209707,3.85
Standard3_matrix_pos_15min_3.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,644234,10.02
Standard3_matrix_pos_15min_4.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,96418,3.84
Standard3_matrix_pos_15min_5.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,51239,3.86
Standard3_matrix_pos_15min_6.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,14124,3.86
Standard3_matrix_pos_15min_7.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,5160,0.73
Standard3_matrix_pos_15min_8.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,7495,3.84
Standard3_matrix_pos_15min_9.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,5499,3.86
Standard3_water_pos_15min_1.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,6067,0.55
Standard3_water_pos_15min_10.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,2173,1.37
Standard3_water_pos_15min_11.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,513,2.79
Standard3_water_pos_15min_12.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,592,0.38
Standard3_water_pos_15min_13.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,299,2.52
Standard3_water_pos_15min_14.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,312,0.37
Standard3_water_pos_15min_15.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,312,0.37
Standard3_water_pos_15min_16.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,247,0.82
Standard3_water_pos_15min_2.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,35425,3.85
Standard3_water_pos_15min_3.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,823776,7.91
Standard3_water_pos_15min_4.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,43510,3.84
Standard3_water_pos_15min_5.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,24984,3.84
Standard3_water_pos_15min_6.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,5855,3.84
Standard3_water_pos_15min_7.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,685,0.44
Standard3_water_pos_15min_8.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,1749,3.85
Standard3_water_pos_15min_9.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,804,3.83
Standard3_matrix_pos_15min_13.wiff2,dAMP,[M+H],332.0754[M+H],332.075446,2903,3.86
Standard2_matrix_neg_15min_10.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,1.78
Standard2_matrix_neg_15min_11.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,0.11
Standard2_matrix_neg_15min_12.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,5,0.7
Standard2_matrix_neg_15min_13.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,6,0.65
Standard2_matrix_neg_15min_14.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,5,13.58
Standard2_matrix_neg_15min_15.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,6,0.18
Standard2_matrix_neg_15min_2.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,18,1.06
Standard2_matrix_neg_15min_3.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,18,1.09
Standard2_matrix_neg_15min_5.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,13,4
Standard2_matrix_neg_15min_6.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,0,0.68
Standard2_matrix_neg_15min_8.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,6,1.37
Standard3_water_neg_15min_10.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,1.64
Standard3_water_neg_15min_11.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,5.07
Standard3_water_neg_15min_12.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,12.69
Standard3_water_neg_15min_13.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,1.9
Standard3_water_neg_15min_14.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,9.86
Standard3_water_neg_15min_15.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,2,2.06
Standard3_water_neg_15min_16.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,2.13
Standard3_water_neg_15min_2.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,14,1.07
Standard3_water_neg_15min_3.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,0,14.76
Standard3_water_neg_15min_5.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,1.08
Standard3_water_neg_15min_7.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,0,11.79
Standard3_water_neg_15min_8.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,4,14.25
Standard3_water_neg_15min_9.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,5,14.2
Standard2_matrix_neg_15min_16.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,6,0.8
Standard2_matrix_neg_15min_4.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,14,0.71
Standard2_matrix_neg_15min_7.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,5,0.72
Standard2_matrix_neg_15min_9.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,6,13.03
Standard3_water_neg_15min_1.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,27,1.08
Standard3_water_neg_15min_4.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,7,1.08
Standard3_water_neg_15min_6.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,6,0.06
QC_neg_15min.wiff2,Deoxycholate,[M-H],391.2854[M-H],391.285384,7,0.68
QC_pos_15min.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,6,0.85
Standard3_matrix_pos_15min_1.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,9739,0.37
Standard3_matrix_pos_15min_10.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,9331,0.37
Standard3_matrix_pos_15min_11.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,9819,0.36
Standard3_matrix_pos_15min_12.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,5807,0.36
Standard3_matrix_pos_15min_14.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,533,0.35
Standard3_matrix_pos_15min_15.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,446,0.39
Standard3_matrix_pos_15min_16.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,313,0.39
Standard3_matrix_pos_15min_2.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,4556,0.37
Standard3_matrix_pos_15min_3.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,6110,0.36
Standard3_matrix_pos_15min_4.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,8603,0.36
Standard3_matrix_pos_15min_5.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,10891,0.35
Standard3_matrix_pos_15min_6.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,6285,0.36
Standard3_matrix_pos_15min_7.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,5030,0.37
Standard3_matrix_pos_15min_8.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,9843,0.36
Standard3_matrix_pos_15min_9.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,5192,0.37
Standard3_water_pos_15min_1.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,17148,0.37
Standard3_water_pos_15min_10.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,932,0.37
Standard3_water_pos_15min_11.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,1232,0.37
Standard3_water_pos_15min_12.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,1086,0.37
Standard3_water_pos_15min_13.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,1027,0.38
Standard3_water_pos_15min_14.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,477,0.37
Standard3_water_pos_15min_15.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,895,0.37
Standard3_water_pos_15min_16.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,861,0.38
Standard3_water_pos_15min_2.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,13268,0.38
Standard3_water_pos_15min_3.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,11300,0.38
Standard3_water_pos_15min_4.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,14006,0.36
Standard3_water_pos_15min_5.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,8585,0.38
Standard3_water_pos_15min_6.wiff2,Deoxycholate,[M+H],393.2999[M+H],393.299936,6796,0.37
