File Name,Molecule,Precursor Adduct,Precursor Mz,Total Area,Best Retention Time
Standard2_water_pos_12.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1282,0.12
Standard2_water_pos_11.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,2353,0.13
Standard2_water_pos_10.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,4075,0.12
Standard2_water_pos_1.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,50208,0.12
Standard2_matrix_pos_9.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1645,0.12
Standard2_matrix_pos_8.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,2680,0.12
Standard2_matrix_pos_7.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,5354,0.13
Standard2_matrix_pos_6.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,7371,0.12
Standard2_matrix_pos_5.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,12106,0.12
Standard2_matrix_pos_4.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,19782,0.12
Standard2_matrix_pos_3.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,32984,0.12
Standard2_matrix_pos_24.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1065,0.13
Standard2_matrix_pos_23.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,592,0.12
Standard2_matrix_pos_22.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,675,0.09
Standard2_matrix_pos_21.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1299,3.25
Standard2_matrix_pos_20.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,741,0.12
Standard2_matrix_pos_2.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,41407,0.12
Standard2_matrix_pos_19.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,860,3.25
Standard2_matrix_pos_18.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1603,3.24
Standard2_matrix_pos_17.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1405,3.24
Standard2_matrix_pos_15.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1873,3.25
Standard2_matrix_pos_14.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,830,0.13
Standard2_matrix_pos_13.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,802,0.12
Standard2_matrix_pos_12.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1541,3.24
Standard2_matrix_pos_11.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1915,3.25
Standard2_matrix_pos_10.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1385,0.12
Standard2_matrix_pos_1.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,52413,0.12
QC_pos2.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,579,0.11
QC_pos.wiff2,Cellobiose/lactose/maltose,[M+H],343.123488,1493,3.25
Standard2_matrix_neg_1.wiff2,Chenodeoxycholate,[M-H],391.285384,142840,2.99
Standard2_water_neg_12.wiff2,Chenodeoxycholate,[M-H],391.285384,52835,2.99
Standard2_water_neg_10.wiff2,Chenodeoxycholate,[M-H],391.285384,89357,3.13
Standard3_matrix_neg_2.wiff2,Chenodeoxycholate,[M-H],391.285384,172724,2.99
Standard3_water_neg_6.wiff2,Chenodeoxycholate,[M-H],391.285384,116329,3.12
Standard3_water_neg_1.wiff2,Chenodeoxycholate,[M-H],391.285384,180983,3.12
Standard3_matrix_neg_8.wiff2,Chenodeoxycholate,[M-H],391.285384,262110,2.99
Standard3_matrix_neg_11.wiff2,Chenodeoxycholate,[M-H],391.285384,285327,3.12
Standard2_water_neg_9.wiff2,Chenodeoxycholate,[M-H],391.285384,133964,3.12
Standard2_water_neg_8.wiff2,Chenodeoxycholate,[M-H],391.285384,79840,3.12
Standard2_water_neg_24.wiff2,Chenodeoxycholate,[M-H],391.285384,283783,3.13
Standard2_water_neg_23.wiff2,Chenodeoxycholate,[M-H],391.285384,169274,3.12
Standard2_water_neg_21.wiff2,Chenodeoxycholate,[M-H],391.285384,303077,3.12
Standard2_water_neg_19.wiff2,Chenodeoxycholate,[M-H],391.285384,306255,3.12
Standard2_water_neg_18.wiff2,Chenodeoxycholate,[M-H],391.285384,210687,3.12
Standard2_water_neg_17.wiff2,Chenodeoxycholate,[M-H],391.285384,198942,3.12
Standard2_water_neg_16.wiff2,Chenodeoxycholate,[M-H],391.285384,213427,3.13
Standard2_water_neg_14.wiff2,Chenodeoxycholate,[M-H],391.285384,400719,3.12
Standard2_water_neg_13.wiff2,Chenodeoxycholate,[M-H],391.285384,204840,3.12
Standard2_water_neg_11.wiff2,Chenodeoxycholate,[M-H],391.285384,376616,3.11
Standard2_matrix_neg_9.wiff2,Chenodeoxycholate,[M-H],391.285384,290806,2.99
Standard2_matrix_neg_8.wiff2,Chenodeoxycholate,[M-H],391.285384,206535,2.99
Standard2_matrix_neg_7.wiff2,Chenodeoxycholate,[M-H],391.285384,223571,3.12
Standard2_matrix_neg_6.wiff2,Chenodeoxycholate,[M-H],391.285384,260902,2.99
Standard2_matrix_neg_5.wiff2,Chenodeoxycholate,[M-H],391.285384,265971,3
Standard2_matrix_neg_4.wiff2,Chenodeoxycholate,[M-H],391.285384,218241,2.99
Standard2_matrix_neg_16.wiff2,Chenodeoxycholate,[M-H],391.285384,203511,3.12
Standard2_matrix_neg_15.wiff2,Chenodeoxycholate,[M-H],391.285384,311193,2.99
Standard2_matrix_neg_14.wiff2,Chenodeoxycholate,[M-H],391.285384,307143,2.99
Standard2_matrix_neg_10.wiff2,Chenodeoxycholate,[M-H],391.285384,355649,2.99
Standard3_water_neg_9.wiff2,Chenodeoxycholate,[M-H],391.285384,93782,3.13
Standard3_water_neg_8.wiff2,Chenodeoxycholate,[M-H],391.285384,90461,3.12
Standard3_water_neg_7.wiff2,Chenodeoxycholate,[M-H],391.285384,109370,3.13
Standard3_water_neg_5.wiff2,Chenodeoxycholate,[M-H],391.285384,177026,3.13
Standard3_water_neg_4.wiff2,Chenodeoxycholate,[M-H],391.285384,299148,3.13
Standard3_water_neg_3.wiff2,Chenodeoxycholate,[M-H],391.285384,174818,3.11
Standard3_water_neg_2.wiff2,Chenodeoxycholate,[M-H],391.285384,287252,3.13
Standard3_water_neg_16.wiff2,Chenodeoxycholate,[M-H],391.285384,58327,3.12
Standard3_water_neg_15.wiff2,Chenodeoxycholate,[M-H],391.285384,115953,3.13
Standard3_water_neg_14.wiff2,Chenodeoxycholate,[M-H],391.285384,65680,3.12
Standard3_water_neg_13.wiff2,Chenodeoxycholate,[M-H],391.285384,124151,3.13
Standard3_water_neg_12.wiff2,Chenodeoxycholate,[M-H],391.285384,72174,3.13
Standard3_water_neg_11.wiff2,Chenodeoxycholate,[M-H],391.285384,129187,3.12
Standard3_water_neg_10.wiff2,Chenodeoxycholate,[M-H],391.285384,115589,3.13
Standard3_matrix_neg_9.wiff2,Chenodeoxycholate,[M-H],391.285384,245397,2.99
Standard3_matrix_neg_7.wiff2,Chenodeoxycholate,[M-H],391.285384,253682,2.99
Standard3_matrix_neg_6.wiff2,Chenodeoxycholate,[M-H],391.285384,242144,2.99
Standard3_matrix_neg_5.wiff2,Chenodeoxycholate,[M-H],391.285384,245959,2.99
Standard3_matrix_neg_4.wiff2,Chenodeoxycholate,[M-H],391.285384,200868,2.99
Standard3_matrix_neg_3.wiff2,Chenodeoxycholate,[M-H],391.285384,192995,2.99
Standard3_matrix_neg_10.wiff2,Chenodeoxycholate,[M-H],391.285384,239983,2.99
Standard3_matrix_neg_1.wiff2,Chenodeoxycholate,[M-H],391.285384,217423,2.99
Standard2_water_neg_7.wiff2,Chenodeoxycholate,[M-H],391.285384,125921,3.12
Standard2_water_neg_6.wiff2,Chenodeoxycholate,[M-H],391.285384,66872,3.13
Standard2_water_neg_5.wiff2,Chenodeoxycholate,[M-H],391.285384,122024,3.12
Standard2_water_neg_4.wiff2,Chenodeoxycholate,[M-H],391.285384,113015,3.12
Standard2_water_neg_3.wiff2,Chenodeoxycholate,[M-H],391.285384,105451,3.13
Standard2_water_neg_22.wiff2,Chenodeoxycholate,[M-H],391.285384,284166,3.13
Standard2_water_neg_20.wiff2,Chenodeoxycholate,[M-H],391.285384,285320,3.12
Standard2_water_neg_2.wiff2,Chenodeoxycholate,[M-H],391.285384,114199,3.13
Standard2_water_neg_15.wiff2,Chenodeoxycholate,[M-H],391.285384,239806,3.12
Standard2_water_neg_1.wiff2,Chenodeoxycholate,[M-H],391.285384,63401,3.12
Standard2_matrix_neg_3.wiff2,Chenodeoxycholate,[M-H],391.285384,189277,3
Standard2_matrix_neg_24.wiff2,Chenodeoxycholate,[M-H],391.285384,191453,3
Standard2_matrix_neg_23.wiff2,Chenodeoxycholate,[M-H],391.285384,190329,3
Standard2_matrix_neg_22.wiff2,Chenodeoxycholate,[M-H],391.285384,193187,2.99
Standard2_matrix_neg_21.wiff2,Chenodeoxycholate,[M-H],391.285384,188129,2.99
Standard2_matrix_neg_20.wiff2,Chenodeoxycholate,[M-H],391.285384,183960,2.99
Standard2_matrix_neg_2.wiff2,Chenodeoxycholate,[M-H],391.285384,139012,3
Standard2_matrix_neg_19.wiff2,Chenodeoxycholate,[M-H],391.285384,188232,2.99
Standard2_matrix_neg_18.wiff2,Chenodeoxycholate,[M-H],391.285384,194834,3
Standard2_matrix_neg_17.wiff2,Chenodeoxycholate,[M-H],391.285384,193847,2.99
Standard2_matrix_neg_13.wiff2,Chenodeoxycholate,[M-H],391.285384,212570,3
Standard2_matrix_neg_12.wiff2,Chenodeoxycholate,[M-H],391.285384,199638,2.99
Standard2_matrix_neg_11.wiff2,Chenodeoxycholate,[M-H],391.285384,266463,3
Standard2_matrix_neg_1.wiff2,Chenodeoxycholate,[M-H],391.285384,142840,2.99
QC_neg.wiff2,Chenodeoxycholate,[M-H],391.285384,177203,3
Standard2_matrix_pos_16.wiff2,Chenodeoxycholate,[M+H],393.299936,12957,2.96
Standard3_water_pos_9.wiff2,Chenodeoxycholate,[M+H],393.299936,8290,2.96
Standard3_water_pos_8.wiff2,Chenodeoxycholate,[M+H],393.299936,7607,2.96
Standard3_water_pos_7.wiff2,Chenodeoxycholate,[M+H],393.299936,9040,2.96
Standard3_water_pos_6.wiff2,Chenodeoxycholate,[M+H],393.299936,7534,2.96
Standard3_water_pos_5.wiff2,Chenodeoxycholate,[M+H],393.299936,4065,2.96
Standard3_water_pos_4.wiff2,Chenodeoxycholate,[M+H],393.299936,3122,3.14
Standard3_water_pos_3.wiff2,Chenodeoxycholate,[M+H],393.299936,2959,2.98
Standard3_water_pos_2.wiff2,Chenodeoxycholate,[M+H],393.299936,5552,3.29
Standard3_water_pos_16.wiff2,Chenodeoxycholate,[M+H],393.299936,9571,2.96
Standard3_water_pos_15.wiff2,Chenodeoxycholate,[M+H],393.299936,10693,2.96
Standard3_water_pos_14.wiff2,Chenodeoxycholate,[M+H],393.299936,8061,2.96
Standard3_water_pos_13.wiff2,Chenodeoxycholate,[M+H],393.299936,9480,2.96
Standard3_water_pos_12.wiff2,Chenodeoxycholate,[M+H],393.299936,8715,2.96
Standard3_water_pos_11.wiff2,Chenodeoxycholate,[M+H],393.299936,9294,2.96
Standard3_water_pos_10.wiff2,Chenodeoxycholate,[M+H],393.299936,8802,2.96
Standard3_water_pos_1.wiff2,Chenodeoxycholate,[M+H],393.299936,6855,2.94
Standard3_matrix_pos_9.wiff2,Chenodeoxycholate,[M+H],393.299936,11640,2.88
Standard3_matrix_pos_8.wiff2,Chenodeoxycholate,[M+H],393.299936,11514,2.89
Standard3_matrix_pos_7.wiff2,Chenodeoxycholate,[M+H],393.299936,11318,2.88
Standard3_matrix_pos_6.wiff2,Chenodeoxycholate,[M+H],393.299936,11023,2.88
Standard3_matrix_pos_5.wiff2,Chenodeoxycholate,[M+H],393.299936,10894,2.88
Standard3_matrix_pos_4.wiff2,Chenodeoxycholate,[M+H],393.299936,11296,2.88
Standard3_matrix_pos_3.wiff2,Chenodeoxycholate,[M+H],393.299936,11121,2.88
Standard3_matrix_pos_2.wiff2,Chenodeoxycholate,[M+H],393.299936,14376,2.93
Standard3_matrix_pos_16.wiff2,Chenodeoxycholate,[M+H],393.299936,12596,2.88
Standard3_matrix_pos_15.wiff2,Chenodeoxycholate,[M+H],393.299936,12401,2.88
Standard3_matrix_pos_14.wiff2,Chenodeoxycholate,[M+H],393.299936,10850,2.88
Standard3_matrix_pos_13.wiff2,Chenodeoxycholate,[M+H],393.299936,11676,2.88
Standard3_matrix_pos_12.wiff2,Chenodeoxycholate,[M+H],393.299936,11304,2.88
Standard3_matrix_pos_11.wiff2,Chenodeoxycholate,[M+H],393.299936,12720,2.89
Standard3_matrix_pos_10.wiff2,Chenodeoxycholate,[M+H],393.299936,14855,2.88
Standard3_matrix_pos_1.wiff2,Chenodeoxycholate,[M+H],393.299936,17180,2.88
Standard2_water_pos_9.wiff2,Chenodeoxycholate,[M+H],393.299936,7848,2.96
Standard2_water_pos_8.wiff2,Chenodeoxycholate,[M+H],393.299936,5043,2.96
Standard2_water_pos_7.wiff2,Chenodeoxycholate,[M+H],393.299936,3700,3.14
Standard2_water_pos_6.wiff2,Chenodeoxycholate,[M+H],393.299936,3432,3.14
Standard2_water_pos_5.wiff2,Chenodeoxycholate,[M+H],393.299936,3233,3.14
Standard2_water_pos_4.wiff2,Chenodeoxycholate,[M+H],393.299936,3665,3.31
Standard2_water_pos_3.wiff2,Chenodeoxycholate,[M+H],393.299936,5488,3.3
Standard2_water_pos_24.wiff2,Chenodeoxycholate,[M+H],393.299936,8866,2.96
Standard2_water_pos_23.wiff2,Chenodeoxycholate,[M+H],393.299936,8819,2.96
Standard2_water_pos_22.wiff2,Chenodeoxycholate,[M+H],393.299936,8796,2.96
Standard2_water_pos_21.wiff2,Chenodeoxycholate,[M+H],393.299936,8315,2.95
Standard2_water_pos_20.wiff2,Chenodeoxycholate,[M+H],393.299936,8310,2.96
Standard2_water_pos_2.wiff2,Chenodeoxycholate,[M+H],393.299936,5498,2.93
Standard2_water_pos_19.wiff2,Chenodeoxycholate,[M+H],393.299936,8836,2.96
Standard2_water_pos_18.wiff2,Chenodeoxycholate,[M+H],393.299936,9014,2.96
Standard2_water_pos_17.wiff2,Chenodeoxycholate,[M+H],393.299936,8597,2.95
Standard2_water_pos_16.wiff2,Chenodeoxycholate,[M+H],393.299936,8962,2.96
Standard2_water_pos_15.wiff2,Chenodeoxycholate,[M+H],393.299936,8194,2.96
Standard2_water_pos_14.wiff2,Chenodeoxycholate,[M+H],393.299936,7648,2.96
Standard2_water_pos_13.wiff2,Chenodeoxycholate,[M+H],393.299936,8312,2.96
Standard2_water_pos_12.wiff2,Chenodeoxycholate,[M+H],393.299936,8811,2.96
Standard2_water_pos_11.wiff2,Chenodeoxycholate,[M+H],393.299936,7822,2.96
Standard2_water_pos_10.wiff2,Chenodeoxycholate,[M+H],393.299936,8329,2.96
Standard2_water_pos_1.wiff2,Chenodeoxycholate,[M+H],393.299936,7194,2.93
Standard2_matrix_pos_9.wiff2,Chenodeoxycholate,[M+H],393.299936,9785,2.89
Standard2_matrix_pos_8.wiff2,Chenodeoxycholate,[M+H],393.299936,13040,2.89
Standard2_matrix_pos_7.wiff2,Chenodeoxycholate,[M+H],393.299936,10180,2.89
Standard2_matrix_pos_6.wiff2,Chenodeoxycholate,[M+H],393.299936,9135,2.89
Standard2_matrix_pos_5.wiff2,Chenodeoxycholate,[M+H],393.299936,9631,2.89
Standard2_matrix_pos_4.wiff2,Chenodeoxycholate,[M+H],393.299936,11654,2.94
Standard2_matrix_pos_3.wiff2,Chenodeoxycholate,[M+H],393.299936,11433,2.93
Standard2_matrix_pos_24.wiff2,Chenodeoxycholate,[M+H],393.299936,10741,2.88
Standard2_matrix_pos_23.wiff2,Chenodeoxycholate,[M+H],393.299936,13338,2.89
Standard2_matrix_pos_22.wiff2,Chenodeoxycholate,[M+H],393.299936,11945,2.88
Standard2_matrix_pos_21.wiff2,Chenodeoxycholate,[M+H],393.299936,12522,2.88
Standard2_matrix_pos_20.wiff2,Chenodeoxycholate,[M+H],393.299936,13047,2.88
Standard2_matrix_pos_2.wiff2,Chenodeoxycholate,[M+H],393.299936,13357,2.94
Standard2_matrix_pos_19.wiff2,Chenodeoxycholate,[M+H],393.299936,7801,2.96
Standard2_matrix_pos_18.wiff2,Chenodeoxycholate,[M+H],393.299936,9673,2.88
Standard2_matrix_pos_17.wiff2,Chenodeoxycholate,[M+H],393.299936,9324,2.88
Standard2_matrix_pos_15.wiff2,Chenodeoxycholate,[M+H],393.299936,11885,2.89
Standard2_matrix_pos_14.wiff2,Chenodeoxycholate,[M+H],393.299936,9345,2.89
Standard2_matrix_pos_13.wiff2,Chenodeoxycholate,[M+H],393.299936,9737,3
Standard2_matrix_pos_12.wiff2,Chenodeoxycholate,[M+H],393.299936,13331,2.88
Standard2_matrix_pos_11.wiff2,Chenodeoxycholate,[M+H],393.299936,12191,2.89
Standard2_matrix_pos_10.wiff2,Chenodeoxycholate,[M+H],393.299936,9112,2.88
Standard2_matrix_pos_1.wiff2,Chenodeoxycholate,[M+H],393.299936,11319,2.88
QC_pos2.wiff2,Chenodeoxycholate,[M+H],393.299936,9895,2.89
QC_pos.wiff2,Chenodeoxycholate,[M+H],393.299936,11055,2.89
Standard2_matrix_neg_1.wiff2,Cholate,[M-H],407.280299,3171028,2.93
Standard2_water_neg_12.wiff2,Cholate,[M-H],407.280299,1409,2.98
Standard2_water_neg_10.wiff2,Cholate,[M-H],407.280299,708,3.06
Standard3_matrix_neg_2.wiff2,Cholate,[M-H],407.280299,444170,2.93
Standard3_water_neg_6.wiff2,Cholate,[M-H],407.280299,3070,3.08
Standard3_water_neg_1.wiff2,Cholate,[M-H],407.280299,3045031,2.93
Standard3_matrix_neg_8.wiff2,Cholate,[M-H],407.280299,253853,2.92
Standard3_matrix_neg_11.wiff2,Cholate,[M-H],407.280299,4782,2.94
Standard2_water_neg_9.wiff2,Cholate,[M-H],407.280299,1647,2.93
Standard2_water_neg_8.wiff2,Cholate,[M-H],407.280299,4428,2.93
Standard2_water_neg_24.wiff2,Cholate,[M-H],407.280299,3716,3.06
Standard2_water_neg_23.wiff2,Cholate,[M-H],407.280299,1217,3.08
Standard2_water_neg_21.wiff2,Cholate,[M-H],407.280299,5044,3.08
Standard2_water_neg_19.wiff2,Cholate,[M-H],407.280299,6257,3.06
Standard2_water_neg_18.wiff2,Cholate,[M-H],407.280299,6624,3.08
Standard2_water_neg_17.wiff2,Cholate,[M-H],407.280299,2650,3.03
Standard2_water_neg_16.wiff2,Cholate,[M-H],407.280299,1718,2.96
Standard2_water_neg_14.wiff2,Cholate,[M-H],407.280299,8664,3.06
Standard2_water_neg_13.wiff2,Cholate,[M-H],407.280299,2477,3.08
Standard2_water_neg_11.wiff2,Cholate,[M-H],407.280299,6248,3.03
Standard2_matrix_neg_9.wiff2,Cholate,[M-H],407.280299,423199,2.93
Standard2_matrix_neg_8.wiff2,Cholate,[M-H],407.280299,422504,2.93
Standard2_matrix_neg_7.wiff2,Cholate,[M-H],407.280299,691051,2.93
Standard2_matrix_neg_6.wiff2,Cholate,[M-H],407.280299,959208,2.93
Standard2_matrix_neg_5.wiff2,Cholate,[M-H],407.280299,1345255,2.93
Standard2_matrix_neg_4.wiff2,Cholate,[M-H],407.280299,1962437,2.93
Standard2_matrix_neg_16.wiff2,Cholate,[M-H],407.280299,309903,2.88
Standard2_matrix_neg_15.wiff2,Cholate,[M-H],407.280299,306943,2.93
Standard2_matrix_neg_14.wiff2,Cholate,[M-H],407.280299,354271,2.88
Standard2_matrix_neg_10.wiff2,Cholate,[M-H],407.280299,387081,2.93
Standard3_water_neg_9.wiff2,Cholate,[M-H],407.280299,1203,3.04
Standard3_water_neg_8.wiff2,Cholate,[M-H],407.280299,790,3.09
Standard3_water_neg_7.wiff2,Cholate,[M-H],407.280299,4266,2.93
Standard3_water_neg_5.wiff2,Cholate,[M-H],407.280299,8009,2.93
Standard3_water_neg_4.wiff2,Cholate,[M-H],407.280299,75990,2.93
Standard3_water_neg_3.wiff2,Cholate,[M-H],407.280299,263029,2.93
Standard3_water_neg_2.wiff2,Cholate,[M-H],407.280299,810637,2.92
Standard3_water_neg_16.wiff2,Cholate,[M-H],407.280299,1597,3
Standard3_water_neg_15.wiff2,Cholate,[M-H],407.280299,1298,3.09
Standard3_water_neg_14.wiff2,Cholate,[M-H],407.280299,3947,3.09
Standard3_water_neg_13.wiff2,Cholate,[M-H],407.280299,635,3.08
Standard3_water_neg_12.wiff2,Cholate,[M-H],407.280299,1490,3.07
Standard3_water_neg_11.wiff2,Cholate,[M-H],407.280299,1223,3.09
Standard3_water_neg_10.wiff2,Cholate,[M-H],407.280299,1190,3.09
Standard3_matrix_neg_9.wiff2,Cholate,[M-H],407.280299,369092,2.87
Standard3_matrix_neg_7.wiff2,Cholate,[M-H],407.280299,358318,2.88
Standard3_matrix_neg_6.wiff2,Cholate,[M-H],407.280299,399142,2.93
Standard3_matrix_neg_5.wiff2,Cholate,[M-H],407.280299,525790,2.93
Standard3_matrix_neg_4.wiff2,Cholate,[M-H],407.280299,713049,2.93
Standard3_matrix_neg_3.wiff2,Cholate,[M-H],407.280299,1420471,2.93
Standard3_matrix_neg_10.wiff2,Cholate,[M-H],407.280299,367838,2.87
Standard3_matrix_neg_1.wiff2,Cholate,[M-H],407.280299,4128900,2.93
Standard2_water_neg_7.wiff2,Cholate,[M-H],407.280299,15207,2.93
Standard2_water_neg_6.wiff2,Cholate,[M-H],407.280299,50716,2.93
Standard2_water_neg_5.wiff2,Cholate,[M-H],407.280299,138455,2.93
Standard2_water_neg_4.wiff2,Cholate,[M-H],407.280299,312037,2.93
Standard2_water_neg_3.wiff2,Cholate,[M-H],407.280299,572954,2.93
Standard2_water_neg_22.wiff2,Cholate,[M-H],407.280299,1729,3.08
Standard2_water_neg_20.wiff2,Cholate,[M-H],407.280299,6415,3.04
Standard2_water_neg_2.wiff2,Cholate,[M-H],407.280299,1242934,2.93
Standard2_water_neg_15.wiff2,Cholate,[M-H],407.280299,1370,3.07
Standard2_water_neg_1.wiff2,Cholate,[M-H],407.280299,2388300,2.93
Standard2_matrix_neg_3.wiff2,Cholate,[M-H],407.280299,2523767,2.93
Standard2_matrix_neg_24.wiff2,Cholate,[M-H],407.280299,309091,2.87
Standard2_matrix_neg_23.wiff2,Cholate,[M-H],407.280299,312456,2.87
Standard2_matrix_neg_22.wiff2,Cholate,[M-H],407.280299,303125,2.88
Standard2_matrix_neg_21.wiff2,Cholate,[M-H],407.280299,292939,2.87
Standard2_matrix_neg_20.wiff2,Cholate,[M-H],407.280299,295074,2.87
Standard2_matrix_neg_2.wiff2,Cholate,[M-H],407.280299,2512483,2.93
Standard2_matrix_neg_19.wiff2,Cholate,[M-H],407.280299,297500,2.88
Standard2_matrix_neg_18.wiff2,Cholate,[M-H],407.280299,301028,2.87
Standard2_matrix_neg_17.wiff2,Cholate,[M-H],407.280299,316920,2.88
Standard2_matrix_neg_13.wiff2,Cholate,[M-H],407.280299,308042,2.88
Standard2_matrix_neg_12.wiff2,Cholate,[M-H],407.280299,291472,2.88
Standard2_matrix_neg_11.wiff2,Cholate,[M-H],407.280299,357305,2.87
Standard2_matrix_neg_1.wiff2,Cholate,[M-H],407.280299,3171028,2.93
QC_neg.wiff2,Cholate,[M-H],407.280299,312668,2.88
Standard2_matrix_pos_16.wiff2,Cholate,[M+H],409.294851,23209,2.87
Standard3_water_pos_9.wiff2,Cholate,[M+H],409.294851,728,2.96
Standard3_water_pos_8.wiff2,Cholate,[M+H],409.294851,1328,3.04
Standard3_water_pos_7.wiff2,Cholate,[M+H],409.294851,1038,2.95
Standard3_water_pos_6.wiff2,Cholate,[M+H],409.294851,836,2.96
Standard3_water_pos_5.wiff2,Cholate,[M+H],409.294851,1286,2.97
Standard3_water_pos_4.wiff2,Cholate,[M+H],409.294851,1665,2.93
Standard3_water_pos_3.wiff2,Cholate,[M+H],409.294851,7132,2.93
Standard3_water_pos_2.wiff2,Cholate,[M+H],409.294851,17256,2.93
Standard3_water_pos_16.wiff2,Cholate,[M+H],409.294851,757,2.96
Standard3_water_pos_15.wiff2,Cholate,[M+H],409.294851,1591,3.11
Standard3_water_pos_14.wiff2,Cholate,[M+H],409.294851,860,2.96
Standard3_water_pos_13.wiff2,Cholate,[M+H],409.294851,783,2.96
Standard3_water_pos_12.wiff2,Cholate,[M+H],409.294851,889,2.96
Standard3_water_pos_11.wiff2,Cholate,[M+H],409.294851,807,2.96
Standard3_water_pos_10.wiff2,Cholate,[M+H],409.294851,915,2.95
Standard3_water_pos_1.wiff2,Cholate,[M+H],409.294851,36431,2.94
Standard3_matrix_pos_9.wiff2,Cholate,[M+H],409.294851,18904,2.87
Standard3_matrix_pos_8.wiff2,Cholate,[M+H],409.294851,15272,2.87
Standard3_matrix_pos_7.wiff2,Cholate,[M+H],409.294851,20122,2.87
Standard3_matrix_pos_6.wiff2,Cholate,[M+H],409.294851,20687,2.87
Standard3_matrix_pos_5.wiff2,Cholate,[M+H],409.294851,20133,2.87
Standard3_matrix_pos_4.wiff2,Cholate,[M+H],409.294851,20272,2.87
Standard3_matrix_pos_3.wiff2,Cholate,[M+H],409.294851,28426,3.01
Standard3_matrix_pos_2.wiff2,Cholate,[M+H],409.294851,44327,3.01
Standard3_matrix_pos_16.wiff2,Cholate,[M+H],409.294851,19134,2.87
Standard3_matrix_pos_15.wiff2,Cholate,[M+H],409.294851,20984,2.87
Standard3_matrix_pos_14.wiff2,Cholate,[M+H],409.294851,18881,2.87
Standard3_matrix_pos_13.wiff2,Cholate,[M+H],409.294851,18714,2.87
Standard3_matrix_pos_12.wiff2,Cholate,[M+H],409.294851,19946,2.87
Standard3_matrix_pos_11.wiff2,Cholate,[M+H],409.294851,19494,2.87
Standard3_matrix_pos_10.wiff2,Cholate,[M+H],409.294851,20895,2.87
Standard3_matrix_pos_1.wiff2,Cholate,[M+H],409.294851,81343,2.93
Standard2_water_pos_9.wiff2,Cholate,[M+H],409.294851,589,3.11
Standard2_water_pos_8.wiff2,Cholate,[M+H],409.294851,518,3.05
Standard2_water_pos_7.wiff2,Cholate,[M+H],409.294851,820,2.93
